Bin1	Bin2	Bin3	Bin4	Bin5	genes	q_value	p_value
0.000132	0.00012682	0.00011901	0.00013391	0.00015861	Osbpl9	0.573394188717177	0.60144
2.7175e-05	1.9839e-05	3.1335e-05	2.4702e-05	3.068e-05	Rpl27a	0.58167716091312	0.63152
0.00017293	0.00013851	0.00013365	0.00015113	0.00014728	Apoa1bp	0.629096773477233	0.80283
8.4111e-05	6.9938e-05	4.1822e-05	6.7883e-05	7.4988e-05	Rab8a	0.53353259409539	0.46825
7.5249e-05	8.4435e-05	8.1903e-05	6.2177e-05	7.5117e-05	Atxn7l3b	0.56441996701663	0.57308
0.00047857	0.00041879	0.00056446	0.00048755	0.00048709	Clptm1	0.535886204911575	0.47939
4.6663e-07	3.5223e-07	3.8456e-07	5.0332e-07	4.2594e-07	Gm3671	0.606490757907221	0.72913
5.1632e-05	4.4345e-05	5.1495e-05	5.8955e-05	3.8835e-05	Zhx1	0.356275394781712	0.14034
1.8097e-05	1.5605e-05	1.309e-05	2.5999e-05	1.4603e-05	Zhx2	0.588732834712606	0.65765
0.00019336	0.00024869	0.0001931	0.00018051	0.00022376	Zhx3	0.409194348914721	0.19873
0.00019331	0.00023112	0.00013004	0.00016803	0.00015425	Dscr3	0.313454777756933	0.094454
0.00064733	0.00059605	0.00065427	0.00065324	0.00058288	Gaa	0.471066763268336	0.30205
5.6487e-05	4.8541e-05	6.0382e-05	4.1615e-05	5.7995e-05	Mrps5	0.539843742542047	0.49996
6.3289e-05	6.5125e-05	3.9148e-05	5.2429e-05	5.5753e-05	Mrps6	0.53174009037103	0.4613
9.8581e-05	0.00010941	8.3458e-05	9.231e-05	7.6178e-05	Mrps7	0.259147064416254	0.061426
5.0169e-05	5.147e-05	6.3205e-05	5.1436e-05	4.5655e-05	Mrps9	0.662619835379541	0.93232
4.2449e-05	2.2113e-05	2.391e-05	2.3147e-05	3.7829e-05	Gak	0.632386137407175	0.81233
6.7801e-05	5.7277e-05	6.2594e-05	5.5575e-05	8.8905e-05	Sltm	0.585264167829909	0.64566
7.1082e-05	0.00011693	6.8801e-05	6.3619e-05	6.7235e-05	Dopey2	0.398983347998444	0.18667
5.9967e-05	7.6663e-05	5.7442e-05	5.3974e-05	6.4799e-05	Surf1	0.5501378255277	0.53319
0.00037019	0.00035024	0.00042095	0.00038525	0.00034626	Surf4	0.479548773804571	0.32357
0.00017142	0.00013953	0.00014626	0.00016448	0.00014782	Clip3	0.670618556234908	0.97019
6.4629e-07	6.9268e-07	5.7411e-07	7.2073e-07	7.5932e-07	Gm3695	0.553902101311229	0.54286
0.00011123	0.00013485	0.00012251	0.00011551	0.00011833	Gba	0.565882088457406	0.58423
1.8229e-06	1.989e-06	1.9464e-06	1.9247e-06	1.6699e-06	Gm3699	0.506268902491186	0.39388
6.2539e-05	5.693e-05	6.2284e-05	9.2879e-05	5.9335e-05	Gca	0.585264167829909	0.64707
0.0078869	0.0094788	0.0086101	0.0085704	0.0072015	Htra1	8.5984804284122e-05	5.6259e-07
0.0001539	0.00015378	0.00013756	0.00015465	0.00015266	Ggh	0.576743135250386	0.60995
0.00010268	7.9135e-05	0.00013046	0.00013386	0.00010314	Lama2	0.294089106767615	0.081341
0.00012402	0.00010645	0.00010841	0.00012074	6.102e-05	Aldh1a1	0.079504682412117	0.0042943
6.9351e-05	8.8042e-05	7.1351e-05	7.5323e-05	8.0433e-05	Lamb2	0.669305300636711	0.95785
2.7306e-05	3.4092e-05	4.1171e-05	3.9226e-05	3.0973e-05	Etv1	0.589643114016414	0.66
6.3396e-05	6.4516e-05	5.2e-05	6.1951e-05	6.3921e-05	Prelid1	0.619207897404138	0.76612
7.3134e-05	8.8622e-05	6.8491e-05	5.6954e-05	6.9463e-05	Etv4	0.429476597195795	0.22607
0.00025076	0.00018615	0.0002467	0.00024988	0.0002407	Etv5	0.632386137407175	0.81235
0.00010258	9.5583e-05	6.0507e-05	0.00012772	0.00013478	Ghr	0.527722741657502	0.4506
4.8589e-06	4.4163e-06	4.9351e-06	4.5448e-06	3.4395e-06	Ap3m1-ps	0.443770000003535	0.25406
0.00013787	0.00016637	0.00015	0.00016418	0.00011562	Olfml1	0.183298273596418	0.025547
8.7251e-05	8.9673e-05	2.885e-05	8.8021e-05	0.00011747	Glb1	0.150585944319238	0.016371
6.5922e-05	6.3123e-05	6.2118e-05	7.8783e-05	5.8172e-05	Dctn1	0.614307705077048	0.75197
0.00022483	0.00017774	0.0001974	0.0001813	0.00024296	Dctn2	0.494232761039041	0.36332
9.4202e-05	0.00010163	7.1809e-05	8.2876e-05	7.735e-05	Dctn3	0.541253344042591	0.50824
0.00028292	0.00025609	0.00030464	0.00023813	0.00025646	Dctn4	0.585264167829909	0.64695
0.00016788	0.00013239	0.00013538	0.00019395	0.00015163	Dctn5	0.648939516339859	0.8737
6.9192e-05	5.3004e-05	9.0576e-05	8.0822e-05	8.1424e-05	Dctn6	0.449058699809905	0.2654
0.00020657	0.00018258	0.00018416	0.00019768	0.00023439	Ppp1ca	0.539843742542047	0.49855
0.00010406	8.4739e-05	8.7816e-05	0.00010221	9.2281e-05	Ppp1cb	0.568513210390584	0.59031
1.7457e-05	9.3991e-06	1.2298e-05	2.9814e-05	1.3439e-05	Mthfs	0.59212396407855	0.67356
0.0001616	0.00018431	0.00024629	0.000189	0.00019508	Mthfd1	0.321344301347579	0.10073
9.5016e-05	0.00011518	0.00012651	0.00010808	9.5106e-05	Smc3	0.45680782034305	0.28003
3.3558e-05	1.8154e-05	4.4941e-05	4.5635e-05	3.7901e-05	Smc6	0.481262312958656	0.32978
7.4012e-05	0.0001009	7.7017e-05	7.7169e-05	8.0097e-05	Snx10	0.493438349554141	0.36039
0.00015276	0.00013915	0.00012836	0.00016439	0.00013442	Snx14	0.56441996701663	0.57731
0.00015015	0.00014239	0.00014091	0.00013398	0.00013427	Snx17	0.671324956385169	0.97602
0.00017056	0.00019853	0.00013095	0.00017737	0.00015998	Gldc	0.13383274749048	0.012872
0.00012158	5.2557e-05	7.0049e-05	0.0001144	8.65e-05	Atf7ip	0.356275394781712	0.14007
0.00016371	0.00010645	0.00011756	0.00011197	0.00013241	Csgalnact1	0.590225684837918	0.66177
0.00019652	0.00022301	0.00022456	0.00025351	0.00021526	Gns	0.573979052240369	0.60378
0.00010013	6.5667e-05	0.00010036	0.00010489	5.0113e-05	Snx21	0.208137028168729	0.034355
8.1874e-05	0.00011749	0.00010802	7.1443e-05	5.0734e-05	Snx27	0.344329508891386	0.1267
0.00014223	5.4172e-05	0.00012649	0.00010628	0.00017911	Glg1	0.0687433511887168	0.0032063
0.00016004	0.00017436	0.00015891	0.00020929	0.00014033	Snx32	0.51399857300992	0.41717
0.00018397	0.00018238	0.00021799	0.00021904	0.00017159	Gpt	0.325106424293993	0.10493
9.9491e-05	0.00010322	6.0839e-05	9.6965e-05	0.00011991	Prkd1	0.53984008533997	0.49835
6.8198e-05	8.649e-05	6.6543e-05	5.8475e-05	5.9921e-05	Smg1	0.487608024883712	0.34421
5.4811e-05	4.19e-05	3.8049e-05	6.8613e-05	3.0209e-05	Smg7	0.287700761691098	0.078707
6.507e-05	4.1727e-05	1.8128e-05	4.0826e-05	3.6365e-05	Gli2	0.407761191484178	0.1963
0.00012316	0.00014085	0.00014507	0.00011274	0.0001376	Gli3	0.463053261003407	0.29099
8.1683e-05	9.3948e-05	9.9137e-05	4.4845e-05	6.696e-05	Gcnt4	0.480765979957974	0.32527
6.8962e-07	7.8091e-07	6.8274e-07	9.863e-07	7.6011e-07	Gm10704	0.372305134644285	0.15872
1.3342e-06	1.1597e-06	1.2148e-06	1.0633e-06	1.0725e-06	Gm10705	0.671044299928962	0.97232
0.00017438	0.00014452	0.00013724	0.00017364	0.00016794	Mocs2	0.546953483977833	0.5226
0.00025792	0.00034395	0.00035692	0.0002481	0.00025986	Grn	0.145003311845695	0.015099
0.00076765	0.00077491	0.00079168	0.00075057	0.00076743	Aldh1l1	0.607896617848974	0.73347
1.7611e-05	1.6619e-05	1.5683e-05	1.7037e-05	2.7829e-05	9630010A21Rik	0.359374414092208	0.14469
0.00010783	0.00010528	0.00010485	9.8944e-05	0.00012635	Tbc1d17	0.56441996701663	0.57378
0.00016948	0.00017011	0.00022062	0.00017576	0.00015644	Tbc1d19	0.505882499008859	0.39298
3.705e-05	4.3755e-05	2.0427e-05	1.5587e-05	3.5186e-05	Ctdspl2	0.435824539776072	0.24316
4.3746e-06	3.4603e-06	3.3979e-06	4.091e-06	3.8323e-06	Gm27151	0.636646885359132	0.83121
0.00014408	0.00014458	0.00016906	0.00015055	0.00014384	Gsn	0.40758724832854	0.1958
0.00019316	0.00022204	0.00019861	0.00022214	0.00020059	AW047730	0.35581736231028	0.13641
5.7743e-05	8.1479e-05	7.3759e-05	7.2605e-05	8.3904e-05	Ptbp1	0.310029630749837	0.091478
7.6177e-05	5.0756e-05	5.4335e-05	6.2764e-05	8.6589e-05	Ptbp2	0.643589531630641	0.85266
0.00043163	0.00043363	0.00046508	0.00042989	0.00039796	Gramd3	0.433936337774234	0.23606
0.00015231	0.00011529	0.00012828	0.00016141	9.7399e-05	Mapk10	0.579950687269835	0.62445
0.00021634	0.00018075	0.00026322	0.0002041	0.00020695	AW549877	0.355146150523047	0.13485
2.6122e-06	3.0361e-06	3.2964e-06	2.8749e-06	3.3913e-06	Ube2n-ps1	0.334568454562621	0.11393
1.6748e-06	1.7777e-06	1.2064e-06	1.168e-06	1.257e-06	Gm10736	0.192252659612978	0.029051
0.0011264	0.001247	0.0010004	0.0010559	0.0012047	Lamp1	0.221807496549237	0.041427
0.00068187	0.00071861	0.00071066	0.00065615	0.00066071	Lamp2	0.613656576812635	0.74918
1.3113e-06	1.2691e-06	1.7234e-06	1.9674e-06	1.8295e-06	Gm17383	0.439573190476384	0.25026
0.00012103	0.00011113	0.00013105	0.00013544	9.8057e-05	Itpr2	0.592032673544969	0.66846
0.00015332	0.00013657	0.00011041	0.0001669	0.00014485	Glo1	0.537843978887517	0.48641
0.00033682	0.00036256	0.00034043	0.00034328	0.00042272	Glmp	0.295736189829458	0.082747
9.0774e-05	7.96e-05	8.9198e-05	8.7679e-05	8.0171e-05	Srek1	0.642691697836401	0.84713
2.0937e-07	3.289e-07	2.2072e-07	2.0729e-07	1.6622e-07	Gm20563	0.59212396407855	0.67218
0.0001166	0.00016562	0.00014012	0.00011112	9.2737e-05	Cend1	0.130006605144892	0.012218
0.00016266	0.00013411	0.00012242	0.0001305	0.00016689	Myo10	0.473473057517593	0.30655
9.7397e-05	0.0001141	0.00011594	0.00011664	7.0915e-05	Gyg	0.433936337774234	0.23581
2.1409e-05	2.5098e-05	2.2319e-05	1.3854e-05	1.0656e-05	Map4k4	0.477605013970653	0.31857
0.00012334	0.00011442	0.00011718	0.00014989	0.00011516	Ppp1r2	0.486464873435536	0.34018
5.7341e-05	6.9355e-05	5.7279e-05	5.1449e-05	7.8334e-05	Map4k5	0.505382012422202	0.3918
5.5786e-06	4.3104e-06	8.3083e-06	3.9433e-06	4.4801e-06	Gm3724	0.662211172799705	0.92816
7.4605e-05	5.2442e-05	9.2767e-05	7.4905e-05	5.8042e-05	Rita1	0.50422128530043	0.39004
2.1351e-05	1.3431e-05	2.2093e-05	2.8921e-05	2.0439e-05	Rpl35a	0.524672379434862	0.43728
0.00016651	0.00010622	8.2004e-05	0.00015623	0.0001544	Ctnna1	0.583341974179023	0.63705
1.8384e-05	1.8821e-05	1.7058e-05	1.3579e-05	2.0387e-05	Rpl36a	0.177052599073726	0.023117
0.00036393	0.00049078	0.00040454	0.00042589	0.00036392	Smox	0.227553018336197	0.044395
2.9709e-05	2.8777e-05	2.2468e-05	2.6474e-05	2.3888e-05	Rpl37a	0.653552316109067	0.89166
6.5509e-05	0.00010884	9.7711e-05	6.8385e-05	8.0867e-05	Tbc1d9b	0.2348705932576	0.048453
0.00016672	0.00014898	0.00014305	0.0001905	0.00019599	Glrb	0.655057677486523	0.90007
0.00029288	0.00030335	0.00024507	0.00035467	0.00028933	Tmem229a	0.268518121179447	0.066516
6.4853e-07	7.9988e-07	9.0024e-07	7.2506e-07	7.3313e-07	Gm3756	0.576743135250386	0.61262
4.7026e-05	7.3481e-05	6.0701e-05	5.5195e-05	3.872e-05	Glrx	0.496605075910394	0.37166
0.00011291	8.1007e-05	8.9895e-05	9.6985e-05	0.0001033	Xrn2	0.59684745833305	0.68872
1.1757e-05	1.3503e-05	1.4731e-05	1.4917e-05	1.6548e-05	Mthfsl	0.490059103650668	0.35661
0.00024887	0.00024663	0.00030271	0.00028278	0.00031618	Ctnnd2	0.513756491186481	0.41393
7.3927e-05	6.1782e-05	4.1948e-05	7.5068e-05	9.347e-05	Dgcr2	0.380043491474859	0.16954
7.9834e-05	5.8803e-05	7.8457e-05	0.00010282	8.3938e-05	Dgcr6	0.496605075910394	0.37107
0.001192	0.0011728	0.0012134	0.0012914	0.0011632	Gm3764	0.361012911659656	0.14708
4.9884e-05	3.4647e-05	7.9535e-05	7.5924e-05	6.4083e-05	Kifap3	0.45680782034305	0.27806
5.8946e-05	7.3065e-05	8.0672e-05	6.4985e-05	6.2074e-05	Gltp	0.513756491186481	0.4132
0.00016771	0.00021626	0.00015145	0.00015579	0.00018776	Smu1	0.52749845905158	0.44926
8.0521e-05	6.309e-05	0.00010178	8.4065e-05	7.4699e-05	Mccc1	0.56198233705741	0.56609
0.0015581	0.0016233	0.0016989	0.0015697	0.0015498	Glul	0.632386137407175	0.81267
9.0912e-05	6.6539e-05	7.9767e-05	6.582e-05	9.2704e-05	Mccc2	0.67453010079069	0.99261
0.0001259	7.1087e-05	0.00015138	0.00017152	0.00014472	Mpzl1	0.36290481811477	0.14976
6.486e-05	9.2979e-05	0.00010713	6.5016e-05	5.0445e-05	Hgf	0.501316250038861	0.3805
1.5686e-05	1.4209e-05	2.917e-05	2.0506e-05	1.9012e-05	Trmt112	0.281060589924723	0.073477
7.8131e-05	9.5743e-05	3.742e-05	6.1348e-05	8.5461e-05	Hgs	0.239946523487419	0.05032
0.00037038	0.00029462	0.00033513	0.000381	0.00037332	Idh1	0.656960223584265	0.91047
0.00047964	0.00050648	0.00047175	0.00044014	0.00043931	Idh2	0.588732834712606	0.65718
4.5894e-05	3.4402e-05	3.8921e-05	4.8907e-05	3.7492e-05	Cep57	0.434272524062921	0.23685
5.9129e-05	5.4439e-05	4.4488e-05	5.7e-05	5.2007e-05	Ecsit	0.674200240833739	0.99032
5.4988e-05	5.0555e-05	5.5711e-05	5.7524e-05	5.2347e-05	Idi1	0.639096724069134	0.8384
0.00015205	0.00017673	0.00015359	0.00013764	0.00014851	Hk1	0.438523366860809	0.24824
0.00022899	0.00028031	0.00021349	0.00022138	0.0002457	Spns1	0.508377190400481	0.40278
3.069e-05	3.2082e-05	7.081e-05	3.0746e-05	2.5727e-05	Mtif2	0.230647290606856	0.046179
0.00085874	0.00094931	0.00088913	0.00094588	0.00083125	Ncam1	0.397058514783905	0.18442
0.00087693	0.00077623	0.00097233	0.00083695	0.00093797	Sirpa	0.501316250038861	0.3832
6.3303e-05	6.9854e-05	9.3241e-05	4.9351e-05	6.9893e-05	Paxbp1	0.487664393373214	0.3451
0.00011652	0.00010561	0.00014127	0.00015615	0.00012386	Ppp2ca	0.221289479910544	0.040884
6.0412e-05	5.5332e-05	5.0128e-05	4.6709e-05	6.4396e-05	Hlf	0.539561481127996	0.49239
2.6634e-05	1.6877e-05	1.2548e-05	2.2493e-05	2.4026e-05	Wbp11	0.632692474123574	0.81342
6.746e-06	7.2453e-06	1.0372e-05	8.7454e-06	1.0221e-05	Cnbd2	0.356275394781712	0.14043
9.1192e-05	7.4081e-05	8.5431e-05	7.9351e-05	0.00013596	Ptch1	0.52749845905158	0.44933
5.9328e-05	5.7843e-05	7.012e-05	6.7939e-05	5.4238e-05	Hcfc1r1	0.539561481127996	0.49712
2.6548e-05	1.8581e-05	2.0946e-05	1.9931e-05	2.1208e-05	Echdc1	0.59212396407855	0.67048
0.00011922	0.00024307	0.00012576	0.00013087	0.00011004	Echdc2	0.215095155616832	0.036591
8.2743e-05	0.00011016	8.1981e-05	0.00011102	7.5948e-05	Tiprl	0.181716414759116	0.024958
0.00012236	9.3387e-05	8.7439e-05	0.00015048	7.9206e-05	Lypd6	0.549319986153234	0.53045
0.00021609	0.00019756	0.00025585	0.00020706	0.00017085	Sirt2	0.357509148327764	0.14197
9.4561e-05	7.9375e-05	6.1225e-05	0.00011457	7.2439e-05	Sirt3	0.312558004730802	0.093328
1.6509e-05	1.8598e-05	2.7099e-05	1.3138e-05	1.0329e-05	Sirt6	0.488543583958618	0.34847
0.00018408	0.00020221	0.00019142	0.00017647	0.00011664	Sirt7	0.412899127843616	0.20495
5.5295e-05	7.7628e-05	5.5861e-05	3.5693e-05	3.8521e-05	Snd1	0.382369591763795	0.17126
2.9826e-05	2.3343e-05	2.9439e-05	2.6336e-05	2.9003e-05	Idnk	0.626271136584358	0.78849
6.2704e-05	5.15e-05	3.7977e-05	5.4262e-05	6.5301e-05	Rabl6	0.552311621949396	0.53828
4.1094e-06	1.8405e-06	1.7364e-06	4.133e-06	2.8258e-06	Gm10819	0.591965560590028	0.66578
0.00011454	0.0001612	0.00010838	0.00011115	0.00012985	Efcab14	0.508157315468825	0.40049
7.3633e-05	7.7911e-05	5.5362e-05	6.6386e-05	9.5732e-05	Pcmtd1	0.584492605434461	0.64277
5.9856e-05	5.9606e-05	6.8775e-05	6.7047e-05	8.0359e-05	Pcmtd2	0.511500824052751	0.40907
4.1481e-05	2.9441e-05	2.3935e-05	4.65e-05	3.8799e-05	Htt	0.32321016681823	0.10211
1.2933e-06	6.8616e-07	1.0271e-06	7.9443e-07	1.8954e-06	Amd-ps3	0.515214776047742	0.41877
1.1654e-05	1.1362e-05	7.1279e-06	5.7551e-06	9.8303e-06	6820431F20Rik	0.650245930907035	0.87952
0.00018834	0.00027978	0.00028454	0.00020784	0.0002035	Idua	0.352948370748961	0.1331
0.0011565	0.0012348	0.0013659	0.0012165	0.00089785	Slc38a3	0.0418222762618129	0.0014677
3.7882e-06	2.5087e-07	4.7825e-07	5.5564e-06	3.5455e-06	Gm17494	0.645977247953692	0.86641
5.5331e-05	4.4088e-05	7.0443e-05	7.6435e-05	5.4822e-05	BC003965	0.472902578290479	0.30544
2.0157e-05	1.8065e-05	1.5784e-05	1.8311e-05	1.6597e-05	Smap1	0.662619835379541	0.93069
2.1993e-07	2.7925e-07	2.4234e-07	3.0621e-07	2.731e-07	Gm3809	0.153524185816755	0.017306
6.5974e-05	6.4008e-05	8.0439e-05	5.7584e-05	5.9802e-05	Smc1a	0.671044299928962	0.97309
4.8433e-05	2.3846e-05	2.6588e-05	5.5737e-05	6.9871e-05	Cnrip1	0.325106424293993	0.10491
0.00013774	0.00017857	0.00022559	0.00019783	0.00015001	Specc1	0.238309948867415	0.049662
0.00028189	0.00044483	0.00033428	0.00030933	0.00024068	Lrtm2	0.0114162274988445	0.0002139
1.7632e-05	1.9577e-05	1.359e-05	1.682e-05	1.624e-05	Cbarp	0.629096773477233	0.80162
0.0001143	7.4841e-05	8.0933e-05	9.2259e-05	6.6259e-05	Gmps	0.506268902491186	0.39789
3.741e-06	3.4453e-06	3.8565e-06	4.1625e-06	3.7667e-06	Gm3839	0.627309208206732	0.79831
4.217e-05	5.8639e-05	6.8829e-05	4.6281e-05	4.9038e-05	Tfcp2	0.118206436701622	0.0092458
7.6174e-05	8.5281e-05	5.9551e-05	7.8354e-05	7.1664e-05	Snph	0.52749845905158	0.44727
9.9175e-05	4.8921e-05	6.9243e-05	8.1856e-05	6.6999e-05	Esco1	0.560833417493981	0.56143
0.00020731	0.00016422	0.00013499	0.00019534	0.00018509	Lrp1	0.537843978887517	0.48275
6.1285e-05	5.9581e-05	8.073e-05	5.4706e-05	5.0893e-05	Lrp3	0.351791870889173	0.13235
6.8328e-05	6.5785e-05	4.4968e-05	5.1049e-05	8.224e-05	Lrp4	0.620064712788755	0.76856
0.00014083	8.7688e-05	0.00012023	0.00013961	0.00014704	Snrk	0.615585863292339	0.75538
0.00011041	9.9094e-05	8.8295e-05	8.8654e-05	7.2916e-05	Pnpla2	0.518981128282918	0.42568
0.00013773	0.00017941	0.00014686	0.00017191	0.0001604	Pnpla7	0.367307418915141	0.15487
0.00013729	6.3446e-05	8.7498e-05	0.00011244	0.00012429	Pnpla8	0.626465076393409	0.79293
0.00025313	0.00039378	0.00035737	0.0003035	0.00024936	Fam13c	0.00750010709814533	0.00011822
5.867e-05	5.4387e-05	2.766e-05	7.5207e-05	7.3752e-05	Snw1	0.412484258986792	0.20364
5.8236e-05	1.1279e-05	1.2203e-05	3.1098e-05	0.00011068	Id1	8.23298180388731e-06	4.6522e-08
0.0012378	0.00099671	0.0010557	0.0012499	0.0014198	Id2	0.0220436732014973	0.00058757
0.00062166	0.00017947	0.00026071	0.00027595	0.0012142	Id3	3.81933453541331e-20	9.0871e-23
0.00017343	0.0001382	0.00013121	0.00019012	0.00025282	Id4	0.00434937452704927	5.2562e-05
0.00024207	0.00027693	0.00021574	0.0002086	0.00022188	Mtfr1l	0.475493284693536	0.31606
0.00010908	6.7965e-05	9.4401e-05	0.00014327	0.00010835	Snx1	0.613049284030646	0.74668
6.7625e-05	7.8969e-05	6.2159e-05	7.817e-05	8.2836e-05	Mettl23	0.578642642776073	0.6198
6.7587e-05	3.1651e-05	4.2446e-05	3.6234e-05	3.9317e-05	Snx2	0.527084166287721	0.44402
0.00035903	0.00035417	0.00035946	0.0003544	0.00032059	Snx3	0.58068882918917	0.62759
8.498e-05	8.222e-05	9.5598e-05	7.9393e-05	9.1213e-05	Snx4	0.664803736901436	0.94333
0.00016356	0.00016987	0.00012608	0.00013744	0.00016975	Snx5	0.671272220512878	0.97444
7.9986e-05	7.3601e-05	6.8118e-05	6.0077e-05	6.8049e-05	Mettl26	0.661746057516302	0.92558
0.00011775	0.00013343	0.00014505	0.00013037	0.00011892	Snx6	0.494570547951897	0.36452
0.00022179	0.00027855	0.00015843	0.00018756	0.00023359	Ide	0.310029630749837	0.091602
0.00014816	0.00011796	0.00020502	0.00011136	0.00013566	Spon1	0.603676384218756	0.7159
6.245e-05	6.1625e-05	8.45e-05	7.916e-05	4.8436e-05	Ufc1	0.614307705077048	0.75235
4.033e-05	4.2292e-05	3.6066e-05	3.4397e-05	4.3238e-05	Rps10	0.52749845905158	0.44883
4.9653e-05	6.1289e-05	4.902e-05	4.9576e-05	5.0605e-05	Rps11	0.578642642776073	0.61954
1.0303e-05	7.9196e-06	8.6992e-06	5.61e-06	8.0671e-06	Rps12	0.591875444380643	0.66512
5.6678e-05	3.7829e-05	5.5744e-05	3.9549e-05	5.563e-05	Rps13	0.598958051199509	0.6936
0.00014032	0.00016552	0.00014377	0.0001495	0.00013732	Rps14	0.33741960349845	0.11751
5.5017e-05	4.6848e-05	4.563e-05	5.217e-05	6.085e-05	Rps15	0.604641583995871	0.72199
3.9826e-05	3.7081e-05	3.6923e-05	3.7797e-05	3.709e-05	Rps16	0.670433710640069	0.9609
5.449e-05	4.2638e-05	5.3114e-05	4.7131e-05	4.9832e-05	Rps17	0.571382565442018	0.59774
6.3178e-05	5.3671e-05	6.1311e-05	6.2687e-05	5.8592e-05	Rps18	0.626271136584358	0.78777
6.725e-05	6.9501e-05	6.8702e-05	6.7967e-05	8.7515e-05	Rps19	0.252587397766869	0.055973
3.6582e-05	3.6884e-05	3.0557e-05	3.1719e-05	3.3469e-05	Rps20	0.540381816094222	0.50497
1.7468e-05	1.5997e-05	1.9337e-05	1.699e-05	1.6166e-05	Rps21	0.626465076393409	0.79114
5.5629e-05	4.5211e-05	3.817e-05	6.1374e-05	4.6199e-05	Rps23	0.124361796444541	0.010082
6.3954e-05	4.8958e-05	5.2518e-05	5.7278e-05	5.674e-05	Rps24	0.591965560590028	0.66687
5.7662e-05	4.6362e-05	4.3253e-05	4.894e-05	5.58e-05	Rps25	0.650487349714966	0.88004
2.7026e-05	3.1947e-05	2.7784e-05	2.4825e-05	2.5899e-05	Rps26	0.415490886796328	0.20809
5.2062e-05	4.5988e-05	4.4834e-05	4.1516e-05	4.6816e-05	Rps27	0.531512197843356	0.46039
2.6426e-05	2.3172e-05	2.3906e-05	2.0884e-05	2.529e-05	Rps28	0.626021928455064	0.7845
1.619e-05	1.3899e-05	1.5011e-05	1.5376e-05	1.2861e-05	Rps29	0.591965560590028	0.66765
7.0337e-05	5.7612e-05	6.608e-05	5.2557e-05	4.1472e-05	Pak1	0.549319986153234	0.53004
7.9341e-05	4.9349e-05	7.7615e-05	6.3568e-05	6.0546e-05	Pak2	0.643589531630641	0.85137
3.2187e-06	2.464e-06	4.391e-06	6.2116e-06	9.1067e-06	Spopl	0.59684745833305	0.68848
2.206e-07	2.0354e-07	2.1909e-07	2.3228e-07	2.2441e-07	RP23-123D6.12	0.67061740479945	0.96937
5.1268e-07	3.8486e-07	4.7179e-07	5.6931e-07	5.5325e-07	Gm12017	0.600912703300526	0.70445
0.00017039	0.00011737	0.00016564	0.00017074	0.00011087	Hook3	0.325106424293993	0.10481
5.5482e-05	5.7739e-05	6.0523e-05	7.0071e-05	4.334e-05	Palm	0.480765979957974	0.32532
0.00076574	0.00068334	0.00080322	0.00074744	0.00077374	Gnb1	0.599227258477044	0.69726
0.00010004	7.5577e-05	8.8212e-05	6.5468e-05	6.7898e-05	Pan3	0.344329508891386	0.12636
4.1708e-05	3.5852e-05	4.3435e-05	4.1042e-05	4.3579e-05	Gnb2	0.314485274817591	0.095587
0.0001486	0.00013508	0.00011388	0.00011898	0.00013164	Rps4x	0.651526575363983	0.88388
0.00011493	0.00014058	8.0176e-05	8.8869e-05	0.00013251	Gnb5	0.340272815569854	0.12312
9.3968e-05	0.00012678	9.6596e-05	5.9056e-05	7.6652e-05	Arfrp1	0.256545460522925	0.058673
4.8312e-05	8.9631e-05	3.697e-05	3.7759e-05	4.5243e-05	Gnaq	0.255544166734304	0.05752
1.3186e-06	4.9751e-07	4.6552e-07	4.6363e-06	1.7451e-06	Gnas	0.529212132289847	0.45465
9.1797e-05	0.00010215	0.00010154	0.00010151	7.6355e-05	Ppp3ca	0.52749845905158	0.45009
2.4842e-07	6.8225e-07	1.8488e-07	2.0065e-07	2.5209e-07	Gm12033	0.44534740127508	0.25629
3.2146e-07	2.9474e-07	1.8749e-07	2.9529e-07	2.5369e-07	Gm12043	0.494232761039041	0.36216
7.2461e-05	5.453e-05	5.1513e-05	7.9155e-05	6.2414e-05	Ncbp2	0.572251595169495	0.59941
6.2108e-05	6.2258e-05	3.7214e-05	6.6221e-05	5.9193e-05	Wdfy3	0.594615252020507	0.68166
0.00015221	0.00015133	0.00015107	0.00016019	0.00013932	Ufl1	0.671324956385169	0.97683
3.0429e-05	5.2816e-05	7.4453e-05	2.4559e-05	4.0007e-05	Sertad2	0.0985487155605595	0.0062962
6.9499e-06	2.0318e-06	2.2138e-06	4.9943e-06	5.7011e-06	Pced1b	0.405834233286817	0.19396
0.0010183	0.0010662	0.0010732	0.00096732	0.00096568	Sod1	0.361717452740725	0.14781
0.0002708	0.00030081	0.0002931	0.0002506	0.00025213	Sod2	0.52749845905158	0.44576
0.00026724	0.0003496	0.00032467	0.00028297	0.00025957	Sod3	0.192252659612978	0.029103
0.00012015	9.4413e-05	9.184e-05	8.2641e-05	0.0001072	Slc50a1	0.612015263496736	0.74481
8.011e-05	6.3179e-05	6.8284e-05	6.8916e-05	8.6758e-05	Gng5	0.422615425573364	0.21609
0.00014076	0.00014466	0.0001826	0.00012615	7.9723e-05	Prpf39	0.2348705932576	0.048414
6.9291e-07	6.5692e-07	8.2749e-07	7.1643e-07	6.7054e-07	Rps18-ps3	0.52749845905158	0.44939
